level,market,brand_id,brand_name,brand_normalized,matched_brand_in_master,current_value,target_value,policy,match_type,action,confidence
ml,ml_006,sb_006_00826,동광 로수바스타틴칼슘,동광로수바스타틴칼슘,동광로수바스타틴칼슘,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00713,동광 피타바스타틴,동광피타바스타틴,동광피타바스타틴,pitavastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00835,동성 로수바스타틴,동성로수바스타틴,동성로수바스타틴,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01062,동성 심바스타틴,동성심바스타틴,동성심바스타틴,simvastatin,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00839,동화 로수바스타틴,동화로수바스타틴,동화로수바스타틴,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00151,듀얼 아토,듀얼아토,듀얼아토,"atorvastatin calcium trihydrate  ( as atorvastatin),  ezetimibe",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00260,듀오논,듀오논,듀오논,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00221,듀오로반,듀오로반,듀오로반,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00389,듀오토린,듀오토린,듀오토린,"ezetimibe,  simvastatin",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00079,듀토르,듀토르,듀토르,"atorvastatin calcium trihydrate  ( as atorvastatin),  ezetimibe",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00331,드롭탑,드롭탑,드롭탑,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00746,디엠타틴,디엠타틴,디엠타틴,pitavastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00580,라도바,라도바,라도바,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00101,라도젯,라도젯,라도젯,"atorvastatin calcium trihydrate  ( as atorvastatin),  ezetimibe",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00583,라토바,라토바,라토바,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00700,레스콜 엑스엘,레스콜엑스엘,레스콜엑스엘,fluvastatin,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00976,레스타,레스타,레스타,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00516,레토바,레토바,레토바,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00919,로레스토,로레스토,로레스토,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00443,로메가,로메가,로메가,"omega-3-acids ethyl esters90,  rosuvastatin calcium",제외,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00341,로미젯,로미젯,로미젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00236,로바듀엣,로바듀엣,로바듀엣,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00768,로바로우,로바로우,로바로우,pitavastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01039,로바스로,로바스로,로바스로,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00950,로바스타,로바스타,로바스타,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00925,로바스토,로바스토,로바스토,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00944,로바원,로바원,로바원,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00904,로바이드,로바이드,로바이드,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00254,로바 이지,로바이지,로바이지,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00312,로바젯,로바젯,로바젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00885,로바칸,로바칸,로바칸,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00997,로바케이,로바케이,로바케이,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01002,로바탄,로바탄,로바탄,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00803,로바테롤,로바테롤,로바테롤,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01034,로바트,로바트,로바트,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00967,로베틴,로베틴,로베틴,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00872,로비탄,로비탄,로비탄,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00891,로수그린,로수그린,로수그린,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00853,로수넥스,로수넥스,로수넥스,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00309,로수 듀오,로수듀오,로수듀오,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00987,로수로드,로수로드,로수로드,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00789,로수리딘,로수리딘,로수리딘,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00450,로수맥 콤비젤,로수맥콤비젤,로수맥콤비젤,"omega-3-acids ethyl esters90,  rosuvastatin calcium | omega-3-acids ethyl esters90,  rosuvastatin calcium  ( as rosuvastatin)",제외,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00444,로수메가,로수메가,로수메가,"omega-3-acids ethyl esters90,  rosuvastatin calcium",제외,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01008,로수메디,로수메디,로수메디,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00797,로수민,로수민,로수민,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01021,로수바,로수바,로수바,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00325,로수바미브,로수바미브,로수바미브,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01023,로수바스타퀄,로수바스타퀄,로수바스타퀄,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00992,로수바신,로수바신,로수바신,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00844,로수바엘,로수바엘,로수바엘,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00843,로수바 엠,로수바엠,로수바엠,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00454,로수바코,로수바코,로수바코,"omega-3-acids ethyl esters90,  rosuvastatin calcium",제외,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00994,로수바틴,로수바틴,로수바틴,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00959,로수반,로수반,로수반,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00947,로수브이,로수브이,로수브이,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00338,로수브젯,로수브젯,로수브젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00270,로수에제,로수에제,로수에제,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00350,로수에젯,로수에젯,로수에젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00224,로수에지,로수에지,로수에지,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00266,로수엠젯,로수엠젯,로수엠젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00360,로수젯,로수젯,로수젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00455,로수코마,로수코마,로수코마,"omega-3-acids ethyl esters90,  rosuvastatin calcium",제외,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00832,로수탄,로수탄,로수탄,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00256,로수탄젯,로수탄젯,로수탄젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00896,로수탑,로수탑,로수탑,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00845,로수테롤,로수테롤,로수테롤,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00781,로수토바,로수토바,로수토바,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00879,로수틴,로수틴,로수틴,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00841,로수틴 엠,로수틴엠,로수틴엠,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00965,로슈바,로슈바,로슈바,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01000,로슈타,로슈타,로슈타,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00829,로스바탄,로스바탄,로스바탄,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00922,로스타,로스타,로스타,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00887,로스타젠,로스타젠,로스타젠,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01018,로스토,로스토,로스토,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00347,로스토린,로스토린,로스토린,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01045,로스톤,로스톤,로스톤,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00908,로스틴,로스틴,로스틴,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00238,로에제,로에제,로에제,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00259,로우로제,로우로제,로우로제,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00334,로제듀오,로제듀오,로제듀오,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00284,로제로우,로제로우,로제로우,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00227,로제 케이,로제케이,로제케이,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00452,로제코,로제코,로제코,"omega-3-acids ethyl esters90,  rosuvastatin calcium",제외,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00303,로제티브,로제티브,로제티브,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00273,로젯,로젯,로젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00316,로젯탐,로젯탐,로젯탐,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00287,로타젯,로타젯,로타젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00784,로트로반,로트로반,로트로반,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00364,로티미브,로티미브,로티미브,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00263,로티브,로티브,로티브,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00293,로티젯,로티젯,로티젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00733,로피타,로피타,로피타,pitavastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01013,록스바,록스바,록스바,rosuvastatin calcium  ( as rosuvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00428,리로우펜,리로우펜,리로우펜,"fenofibrate granule,  pitavastatin calcium",제외,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_canonical_008_리바로,리바로,리바로,리바로,pitavastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_canonical_009_리바로젯,리바로젯,리바로젯,리바로젯,"ezetimibe,  pitavastatin calcium hydrate  ( as pitavastatin calcium)",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00434,리바로페노,리바로페노,리바로페노,"fenofibric acid,  pitavastatin calcium hydrate  ( as pitavastatin calcium)",제외,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00759,리바스타,리바스타,리바스타,pitavastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01091,리바스타틴,리바스타틴,리바스타틴,simvastatin,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00176,리바젯,리바젯,리바젯,"atorvastatin calcium trihydrate  ( as atorvastatin),  ezetimibe",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00726,리바타로,리바타로,리바타로,pitavastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00658,리바틴,리바틴,리바틴,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00431,리바페논,리바페논,리바페논,"fenofibrate granule,  pitavastatin calcium",제외,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00421,리바펜,리바펜,리바펜,"fenofibrate granule,  pitavastatin calcium",제외,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00708,리바피타,리바피타,리바피타,pitavastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00667,리반틴,리반틴,리반틴,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00669,리스테롤,리스테롤,리스테롤,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00488,리토르,리토르,리토르,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00027,리토바젯,리토바젯,리토바젯,"atorvastatin calcium trihydrate  ( as atorvastatin),  ezetimibe",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00477,리토아틴,리토아틴,리토아틴,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00034,리토젯,리토젯,리토젯,"atorvastatin calcium trihydrate  ( as atorvastatin),  ezetimibe",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00630,리파르,리파르,리파르,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00764,리파틴,리파틴,리파틴,pitavastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00442,리파틴 듀오,리파틴듀오,리파틴듀오,"micronized fenofibrate,  pitavastatin calcium",제외,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00429,리페스틴,리페스틴,리페스틴,"fenofibrate granule,  pitavastatin calcium",제외,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00463,리포메트,리포메트,리포메트,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01083,리포스타,리포스타,리포스타,simvastatin,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00570,리포액틴,리포액틴,리포액틴,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00094,리포젯,리포젯,리포젯,"atorvastatin calcium trihydrate  ( as atorvastatin),  ezetimibe",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00639,리피노,리피노,리피노,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00501,리피논,리피논,리피논,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00632,리피도,리피도,리피도,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01099,리피듀,리피듀,리피듀,simvastatin,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00023,리피듀엣,리피듀엣,리피듀엣,"atorvastatin calcium trihydrate  ( as atorvastatin),  ezetimibe",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00635,리피로우,리피로우,리피로우,atorvastatin calcium | atorvastatin calcium trihydrate  ( as atorvastatin),Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00157,리피로우젯,리피로우젯,리피로우젯,"atorvastatin calcium trihydrate  ( as atorvastatin),  ezetimibe",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00494,리피롤,리피롤,리피롤,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00520,리피산트,리피산트,리피산트,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00591,리피스타틴,리피스타틴,리피스타틴,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_01088,리피스탄,리피스탄,리피스탄,simvastatin,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00619,리피스톱,리피스톱,리피스톱,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00524,리피스틴,리피스틴,리피스틴,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00066,리피아젯,리피아젯,리피아젯,"atorvastatin calcium trihydrate  ( as atorvastatin),  ezetimibe",Statin/EZE,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00522,리피아토,리피아토,리피아토,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00611,리피엔,리피엔,리피엔,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
ml,ml_006,sb_006_00490,리피원,리피원,리피원,atorvastatin calcium,Statin,molecule,normalized,UPDATE,HIGH
